x,y,date_single
-99.1366790898444,19.442582122529,2022-01-10
-99.0544807596024,19.3832413624231,2023-01-12
-99.1145512502575,19.4086516683585,2022-10-30
-99.0170817798575,19.3603166459931,2023-01-13
-99.0897602600567,19.3936822429477,2023-01-11
-99.1870942695741,19.3792122477823,2022-01-07
-99.1796413997643,19.3078860500784,2023-01-13
-99.0736629798783,19.3924381006469,2023-01-12
-99.0946779195675,19.4195384134927,2023-01-13
-99.1056211003656,19.4180521575361,2023-01-11
-99.113810290249,19.3258035201309,2023-01-13
-99.2305223596256,19.3415725642476,2023-01-13
-99.1894716901519,19.3608446006722,2023-01-13
-99.0963873296763,19.4787041987879,2023-01-13
-99.0080668801343,19.3594601408269,2023-01-13
-99.1356910101796,19.4340857041684,2023-01-13
-99.2016050204134,19.4353667070201,2023-01-13
-99.1225442300734,19.3029727861706,2023-01-13
-99.0674442799985,19.3474863955551,2023-01-13
-99.0963309996109,19.4787206403103,2023-01-13
-99.1812229196846,19.3957570071842,2023-01-13
-99.09995869047,19.4743358203644,2023-01-13
-99.1568486796414,19.4695760586662,2023-01-13
-99.2623329198921,19.3732853802114,2023-01-13
-99.1254651500078,19.297718397926,2023-01-13
-99.2029800702255,19.4418645094593,2023-01-13
-99.1834864703198,19.3375025695921,2023-01-12
-99.1333253696712,19.4914525784212,2023-01-13
-99.1088403596487,19.2940620469084,2023-01-13
-99.0511719898872,19.3342361984465,2023-01-13
-99.2615600703504,19.373857709671,2023-01-13
-99.2052850097994,19.5030831076712,2023-01-13
-99.1871070099519,19.4778261727706,2023-01-13
-99.0108355898407,19.2572027792052,2022-12-25
-99.1366817101292,19.4425940496983,2022-01-05
-99.192685630126,19.4382128062125,2023-01-14
-99.1253002002485,19.2943147454044,2022-01-14
-99.2088662096557,19.3311684960418,2023-01-14
-99.1722397495972,19.3456313597506,2023-01-13
-99.167909100351,19.4340531578389,2023-01-07
-99.1681048104543,19.36062144582,2023-01-14
-99.1063165101146,19.2653651466841,2023-01-12
-99.1788934199367,19.3462996474302,2023-01-13
-99.1253310399386,19.4229065506309,2023-01-13
-99.0981142198314,19.4423234215468,2022-12-24
-99.1700677398308,19.3612677873079,2023-01-14
-99.1053161796559,19.4318404840268,2023-01-05
-99.1595103899639,19.5231491265035,2023-01-14
-99.1066204695879,19.4681932006399,2023-01-14
-99.1381504404127,19.4337919100782,2023-01-14
-99.2198896396663,19.4502728664839,2023-01-14
-99.0727106202492,19.3945636485262,2023-01-14
-99.164823979656,19.4201029270969,2023-01-14
-99.2743912303731,19.362662693913,2023-01-14
-99.2071223297956,19.4384422194282,2023-01-14
-99.0786630699526,19.3740783903171,2023-01-14
-99.0820178401818,19.3818123920048,2023-01-14
-99.1757358304364,19.2839291222426,2023-01-14
-99.1757441503696,19.2839369677176,2023-01-14
-99.2436979102537,19.3652274955116,2023-01-15
-99.1630526499631,19.3771042895015,2022-01-15
-99.1501533696359,19.5050497903588,2023-01-14
-99.1617871798029,19.3513862233445,2023-01-15
-99.0760453601672,19.3547676153206,2023-01-10
-99.0946760802648,19.4087217441209,2022-12-04
-99.118633480065,19.485713630007,2022-12-21
-99.1375578896854,19.2845059324415,2022-01-15
-99.0963321604053,19.478801558815,2023-01-15
-99.1056856500522,19.4180965200594,2023-01-15
-99.1808840601959,19.3072960666363,2023-01-15
-99.0480623703999,19.3913906788216,2023-01-15
-99.1553079898616,19.4028185085704,2023-01-13
-99.1650757900643,19.377600555379,2023-01-15
-99.1645738195671,19.4275815416199,2023-01-15
-99.0323276797639,19.3415871495082,2023-01-11
-99.1641050595531,19.3082053296573,2023-01-15
-99.1252855404206,19.2943120532855,2023-01-15
-99.1648254301105,19.4246864514825,2023-01-14
-99.1931712601722,19.3022950417939,2023-01-15
-99.2198896401318,19.4500582332201,2023-01-15
-99.0148077197069,19.3516214914127,2023-01-15
-99.1508095303993,19.4855294306122,2023-01-15
-99.0298551295864,19.3442394364129,2023-01-15
-99.2285527299764,19.2883501205082,2023-01-16
-99.2285527299764,19.2883501205082,2023-01-16
-99.0943917198279,19.5009032707621,2023-01-14
-99.2051004797488,19.5028982000275,2023-01-16
-99.0807688204015,19.4113903057123,2022-12-20
-99.1670441201734,19.3809807361093,2023-01-13
-99.1959485996518,19.48702567378,2023-01-13
-99.1452437603294,19.41386041219,2023-01-16
-99.1770145296217,19.3356180907587,2023-01-11
-99.1970264900424,19.3934736816135,2023-01-16
-99.1730969802811,19.4694576031792,2023-01-15
-99.1329422599787,19.2959754459142,2023-01-15
-99.0819405896393,19.3817649086759,2023-01-16
-99.2537082696676,19.3786533960426,2023-01-14
-99.1541004202319,19.4436955391403,2023-01-16
-99.080768260352,19.4761151381606,2023-01-14
-99.0785805898387,19.3739582839344,2023-01-05
-99.2089073397105,19.3314217286545,2023-01-16
-99.1290664796979,19.3189625158157,2022-12-28
-99.0947181398319,19.4193881480251,2023-01-16
-99.0125778603294,19.3534848239328,2023-01-16
-99.184726769956,19.3377606607548,2023-01-12
-99.1657827800599,19.368953387086,2023-01-16
-99.1353556899458,19.4295222022016,2023-01-16
-99.2249887404643,19.3956380790582,2023-01-16
-99.2095155704566,19.4331887363474,2023-01-16
-99.1671868695914,19.4444274990113,2023-01-11
-99.1207493800471,19.4794714888142,2023-01-16
-99.1611322803481,19.2908515410272,2023-01-16
-99.1872587801515,19.3055595461611,2023-01-16
-99.1541549596506,19.4437197396808,2023-01-16
-99.0807956504436,19.4652042074073,2023-01-14
-99.184841309998,19.4583739099963,2023-01-15
-99.0694552702522,19.3725122023499,2023-01-16
-99.154406189752,19.4020451719592,2023-01-16
-99.1870882395583,19.3791712970529,2023-01-16
-99.130113419962,19.4176859084172,2023-01-16
-99.2591947295408,19.3758116474291,2023-01-16
-99.1228660903363,19.4248187191431,2023-01-13
-99.1228660903363,19.4248187191431,2023-01-13
-99.1540615300674,19.4437285941785,2023-01-16
-99.0746904898664,19.3666556021434,2023-01-13
-99.0746904898664,19.3666556021434,2023-01-13
-99.163025920155,19.3771567477845,2023-01-17
-99.0080148002242,19.3672684671162,2023-01-17
-99.1091917503822,19.4522884141674,2023-01-12
-99.1813999404292,19.347077685567,2023-01-17
-99.2204842000427,19.3048912605754,2023-01-10
-99.0580324097858,19.3330048104833,2023-01-12
-99.1448307003416,19.4064167604654,2023-01-17
-99.1261260999232,19.48647950273,2023-01-16
-99.2830798003858,19.3573876108229,2023-01-15
-99.1657814395546,19.4697319794024,2023-01-16
-99.170717709826,19.3989871964662,2023-01-16
-99.0898504298858,19.3761638655914,2023-01-17
-99.1940351601207,19.3808501140984,2023-01-10
-99.1251555803298,19.2942233591757,2023-01-17
-99.1057104196311,19.4180894294699,2023-01-17
-99.0823039402014,19.4524150313161,2023-01-17
-99.1638636595748,19.3864615661841,2023-01-17
-99.2176250703413,19.4832068178503,2023-01-15
-99.0967297604165,19.4789758734385,2023-01-17
-99.0968584996534,19.4792590757912,2023-01-17
-99.1259457196922,19.4039398684789,2023-01-17
-99.1403675095963,19.4340967884222,2023-01-17
-99.1378515996995,19.2978563603783,2023-01-17
-99.0828984998201,19.3820072166654,2023-01-17
-99.1640809201477,19.3081932684182,2022-01-17
-99.0967095295435,19.5011287538919,2023-01-12
-99.1493877798207,19.5059223836918,2023-01-17
-99.0831077098578,19.3820375769248,2023-01-17
-99.1919182204081,19.4735367320129,2023-01-17
-99.1378220899285,19.4281001258562,2023-01-13
-99.1618640702481,19.3083457831301,2023-01-17
-99.1618640702481,19.3083457831301,2023-01-17
-99.160682559669,19.4342156722597,2023-01-17
-99.1711261596474,19.4271940860331,2023-01-17
-99.1301764500678,19.4176810915868,2023-01-17
-99.1540950495608,19.4437374402673,2023-01-18
-99.1181337803486,19.4986161924569,2023-01-04
-99.1403076104021,19.3802487239043,2023-01-16
-99.2550019902811,19.3780851873592,2023-01-18
-99.1461074398943,19.4506471754222,2023-01-18
-99.1889047598518,19.3055143714851,2023-01-18
-99.1057339304473,19.4181066408074,2023-01-18
-99.0785716495586,19.4422753688078,2023-01-09
-99.1789928298169,19.3739107062869,2023-01-16
-99.2089350995348,19.3314314661811,2023-01-18
-99.1219978601049,19.3593382908018,2023-01-18
-99.130335599838,19.2900792327802,2021-01-18
-99.2110701796757,19.3182981720927,2023-01-18
-99.1401310300405,19.4214151974205,2023-01-16
-99.1375508495484,19.4306351967186,2023-01-15
-99.2549689104696,19.3146676932471,2023-01-18
-99.139053229838,19.3862766993212,2023-01-16
-99.1607815797998,19.451233676168,2023-01-18
-99.1957477497452,19.4355018624737,2023-01-10
-99.2166286100338,19.3603405212123,2023-01-14
-99.154116510135,19.4437018605677,2023-01-18
-99.1788853703644,19.3463489990494,2023-01-17
-99.1901372398194,19.4354651888575,2023-01-15
-99.1446829595847,19.434677196371705,2023-01-18
-99.2794404895998,19.3735180114162,2023-01-02
-99.0897319802914,19.4949676494362,2023-01-18
-99.0897319802914,19.4949676494362,2023-01-18
-99.1895654799184,19.3027547467931,2023-01-18
-99.1863790196705,19.3054380537646,2023-01-18
-99.0799145403903,19.4758711053753,2023-01-18
-99.1220641103479,19.4089010225664,2022-09-06
-99.1795398303461,19.3078668914301,2023-01-17
-99.1219782798911,19.472203256118,2023-01-18
-99.1446322196525,19.4346926272201,2023-01-18
-99.1498048600098,19.4576565134093,2023-01-18
-99.0947163095829,19.4194498734864,2023-01-18
-99.1255335502873,19.4255807502136,2023-01-18
-99.1623079797651,19.4290229236503,2022-01-18
-99.1544826303699,19.4168150755621,2023-01-18
-99.2203925496607,19.4779131004091,2022-12-28
-99.1220506997924,19.4722457906642,2023-01-18
-99.1479165899159,19.4569544623909,2023-01-18
-99.0435250100126,19.3427854128454,2023-01-18
-99.2620110500503,19.3741355707376,2023-01-18
-99.2088536901265,19.3311852926734,2023-01-18
-99.0963296597337,19.4787155801886,2023-01-18
-99.1623759004667,19.403783457924,2023-01-19
-99.2056404104701,19.3832106972251,2023-01-19
-99.1873504200457,19.4826783777944,2023-01-18
-99.0378320196202,19.3317399477882,2022-01-17
-99.1339541196234,19.3833049537786,2023-01-11
-99.080650809565,19.3120782037099,2023-01-19
-99.1057290099738,19.4180761067631,2022-01-10
-99.156530049713,19.4641140792551,2023-01-03
-99.1275545495796,19.2481864931537,2023-01-19
-99.1817754497533,19.3068632138864,2023-01-19
-99.127752989822,19.4159904139601,2023-01-19
-99.236421739724,19.3730539780957,2023-01-19
-99.0963462002671,19.4786100530016,2023-01-19
-99.2089396098139,19.3314281804681,2023-01-19
-99.1255813796582,19.2943252163767,2023-01-19
-99.1245952197849,19.3019852037098,2023-01-17
-99.0405987204616,19.2887622313293,2023-01-18
-99.1808853998065,19.3452795916603,2023-01-15
-99.1408395803612,19.3757079861846,2023-01-19
-99.0845553201687,19.4759924925909,2023-01-19
-99.110639419762,19.4360064700667,2022-11-09
-99.202620240385,19.4559927921237,2023-01-18
-99.1770484996832,19.4685448617714,2023-01-19
-99.1884702402416,19.4567574415415,2023-01-18
-99.0947270398395,19.4194498678906,2023-01-19
-99.1554160398948,19.4028229438842,2023-01-19
-99.151552319652,19.4870878689846,2023-01-19
-99.1574397698588,19.3702494221253,2023-01-19
-99.1246055101977,19.3027495233864,2023-01-19
-99.2036032697183,19.5018489518949,2023-01-18
-99.2088865495279,19.3316141207134,2023-01-18
-99.0775930903224,19.3149827398195,2022-01-19
-99.1404385902831,19.3802702219742,2023-01-19
-99.2693281199016,19.3649006467014,2022-10-28
-99.155446889631,19.4028204141819,2023-01-19
-99.1303414104216,19.4176776927704,2023-01-20
-99.1513641203464,19.4870851706275,2023-01-20
-99.1253462396223,19.2942793053567,2023-01-20
-99.1528263700776,19.3562842678583,2023-01-11
-99.0123899297611,19.3480070153838,2022-12-10
-99.1813369096612,19.307177481068,2023-01-20
-99.0892043695682,19.4082140058967,2023-01-13
-99.1920134398013,19.3694725019139,2023-01-14
-99.2039729695596,19.5019069336598,2023-01-20
-99.1544371196399,19.3297350324104,2023-01-20
-99.134853239774,19.4758714502419,2023-01-18
-99.1127295297887,19.3040954341913,2023-01-20
-99.1056874396529,19.4180358066917,2023-01-20
-99.1647688999444,19.4012113967156,2023-01-20
-99.1219845399144,19.4722209196385,2022-01-20
-99.1056391596725,19.4179953297675,2023-01-20
-99.2045386402585,19.5021518435461,2023-01-20
-99.1245093902409,19.3171520391804,2023-01-20
-99.076171520112,19.3832549375849,2023-01-20
-99.0774482504426,19.3827792623483,2023-01-20
-99.1219706802145,19.4722034690888,2022-01-20
-99.1253310398149,19.2943324736564,2023-01-20
-99.1764405397341,19.4814760471062,2022-11-03
-99.1894282397558,19.4683377393841,2022-11-03
-99.0648539402618,19.4103744407454,2023-01-20
-99.0648539402618,19.4103744407454,2023-01-20
-99.1111774696648,19.352756576391,2023-01-20
-99.1814053097026,19.3470917784233,2023-01-20
-99.1001763899896,19.4738191062473,2023-01-20
-99.113256589973,19.4594408985615,2023-01-21
-99.1873934500745,19.4827919305343,2023-01-20
-99.0800423898125,19.3906411312623,2023-01-21
-99.1303452095425,19.4177547597644,2023-01-21
-99.1419855999299,19.455901361169,2023-01-21
-99.20221916005,19.5014292280196,2023-01-21
-99.142199439841,19.3723065104795,2023-01-21
-99.1671144503422,19.3667681898922,2023-01-21
-99.1873986798407,19.4827921600903,2023-01-20
-99.0892231500854,19.370855568111,2023-01-21
-99.1924827499915,19.3397676219568,2023-01-21
-99.0914625200782,19.4731284000879,2023-01-21
-99.1324673500649,19.4084043958768,2023-01-21
-99.1546334203391,19.4439480375421,2023-01-12
-99.1554066098094,19.4028178730051,2023-01-21
-99.1737762095786,19.3060303866775,2023-01-21
-99.1647889802083,19.4717221512954,2022-04-21
-99.1325323300195,19.3403698212681,2022-11-22
-99.1219127495751,19.4721639793386,2023-01-21
-99.1122664503544,19.4633558223712,2023-01-19
-99.1882064900524,19.4318672876575,2023-01-21
-99.1350053295262,19.4332456528109,2023-01-21
-99.1244660303418,19.3171568495286,2023-01-21
-99.1514289395631,19.4872598141793,2022-01-21
-99.1930460903434,19.3383185619075,2023-01-20
-99.1878550497953,19.4040620191601,2023-01-21
-99.0546539497973,19.3963461621447,2023-01-21
-99.155473260403,19.4015870943161,2023-01-21
-99.1810883600967,19.3961882005099,2021-01-21
-99.1936093601339,19.4597731162253,2023-01-21
-99.2085552601168,19.3317363500478,2023-01-20
-99.0740731396309,19.317112385757,2023-01-21
-99.0987203998799,19.3514520211879,2023-01-21
-99.1999498298478,19.5009151497309,2023-01-22
-99.1278384600937,19.4152186894064,2023-01-22
-99.0947422400385,19.4194625211681,2023-01-22
-99.1226939901016,19.3736318727566,2023-01-22
-99.1179924798928,19.4986592473659,2022-01-14
-99.0098552199959,19.2598709014825,2023-01-21
-99.1467344798562,19.4767390516457,2023-01-13
-99.2185619496973,19.2869836632997,2023-01-20
-99.1649137400112,19.4246789336581,2023-01-20
-99.174751640232,19.3361614741093,2023-01-22
-99.0816217199801,19.3539231937779,2023-01-22
-99.1535183402524,19.4425067791047,2023-01-22
-99.1402984396805,19.432787192462,2023-01-21
-99.1253109303705,19.294257793512,2023-01-22
-99.0387010197169,19.3874101915203,2023-01-22
-99.2096703396652,19.4353805963262,2023-01-22
-99.0753820497237,19.3250196788449,2023-01-21
-99.1696531902175,19.4028690184039,2023-01-22
-99.1861098596762,19.4010165796518,2023-01-22
-99.1832841704219,19.481945068313,2023-01-22
-99.1832841704219,19.481945068313,2023-01-22
-99.0808224299287,19.4651698901817,2023-01-22
-99.0591113103879,19.349052198022,2023-01-15
-99.1754177195753,19.3053570430176,2023-01-22
-99.1902672398749,19.3027117038744,2023-01-22
-99.1168257403448,19.2682531815751,2023-01-22
-99.1168257403448,19.2682531815751,2023-01-22
-99.209673059721,19.4003638696017,2023-01-20
-99.2744717004001,19.3626525683956,2023-01-22
-99.1324640103003,19.4083450596307,2023-01-22
-99.2152109701066,19.3612000479576,2023-01-22
-99.1219353702532,19.4113114110927,2023-01-20
-99.1321581597939,19.4822408806651,2022-01-22
-99.0828955900247,19.3538889634854,2023-01-14
-99.0828955900247,19.3538889634854,2023-01-14
-99.2015317101515,19.4353578596659,2023-01-22
-99.2152056101945,19.3661142459416,2023-01-22
-99.1484325104271,19.4218950594532,2023-01-21
-99.1540640099472,19.4436650694323,2023-01-22
-99.1512740004375,19.3335211553156,2023-01-22
-99.1721706397485,19.3214666820522,2023-01-22
-99.2041751198844,19.5019502466923,2023-01-22
-99.0681608804767,19.3207507034396,2023-01-22
-99.0681608804767,19.3207507034396,2023-01-22
-99.1325313899764,19.3209889713524,2023-01-22
-99.2152231595526,19.2807428588826,2023-01-23
-99.092387929759,19.3917011367595,2023-01-23
-99.092387929759,19.3917011367595,2023-01-23
-99.0946590904142,19.4087831341348,2023-01-12
-99.0946590904142,19.4087831341348,2023-01-12
-99.1441977004642,19.4680831728565,2023-01-21
-99.1747578997259,19.467159035439,2023-01-21
-99.1219831998402,19.472208946245,2023-01-23
-99.1245111396616,19.3171353821368,2023-01-23
-99.1335236299787,19.4134188874986,2023-01-23
-99.1335236299787,19.4134188874986,2023-01-23
-99.0325120799461,19.3867889678258,2023-01-09
-99.2000155895306,19.438509167822,2023-01-23
-99.234358370152,19.2797880204144,2023-01-23
-99.1082730896044,19.4442356981816,2023-01-18
-99.2183294897704,19.2856008918666,2023-01-09
-99.1707439703277,19.2888285960856,2023-01-23
-99.2000209497897,19.4385066405325,2023-01-23
-99.1289342299442,19.4817651637264,2023-01-23
-99.0761970001382,19.3836290712264,2023-01-19
-99.0610715704209,19.3052051623145,2022-01-23
-99.115217100251,19.2539983396707,2023-01-23
-99.1892538095569,19.4752045442355,2023-01-23
-99.1416053502792,19.3710207220826,2023-01-23
-99.1660067402398,19.419643218893,2023-01-22
-99.1561087198966,19.366455699042,2023-01-22
-99.2049971204376,19.5027566237446,2023-01-21
-99.1849170803809,19.4822233713498,2023-01-23
-99.1245572297977,19.3031311322315,2023-01-23
-99.1406368397291,19.2985956171828,2023-01-17
-99.0906876302666,19.3759735855158,2023-01-14
-99.1601394101951,19.3231888979832,2023-01-23
-99.0804277202924,19.4013625479338,2023-01-16
-99.0804277202924,19.4013625479338,2023-01-16
-99.1721007202929,19.3944336512146,2023-01-23
-99.0832194400337,19.3820413486295,2023-01-23
-99.0331810297788,19.3344734611497,2023-01-18
-99.1127955103713,19.3652160021359,2023-01-22
-99.163563920157,19.3705264916258,2023-01-23
-99.1705606702754,19.2691445123316,2023-01-19
-99.130071849951,19.4177288290068,2023-01-23
-99.1919104495373,19.4735315077161,2023-01-24
-99.0943016900257,19.5008601199609,2023-01-23
-99.2441540197733,19.3226325962497,2022-01-24
-99.1526874296241,19.4288213342104,2023-01-21
-99.1540843201212,19.4437056564288,2023-01-24
-99.1550982003814,19.3285718541391,2023-01-23
-99.11900640014,19.3020991070227,2023-01-24
-99.1565582196907,19.2944160084574,2023-01-24
-99.1911002799443,19.4776970567853,2023-01-24
-99.1074705503909,19.2451876032099,2023-01-19
-99.1436579496054,19.418878812794,2013-01-24
-99.1755165201326,19.3895778618962,2023-01-22
-99.1510029099224,19.5051734980873,2023-01-24
-99.1230223302137,19.2791903457044,2023-01-15
-99.1380836102485,19.3879339269999,2023-01-23
-99.1380836102485,19.3879339269999,2023-01-23
-99.1813889896804,19.366799749341,2022-12-12
-99.1229810897994,19.2792507071135,2023-01-18
-99.1679679302274,19.4334595111595,2023-01-21
-99.1995260904031,19.3799536879492,2023-01-23
-99.1639172601343,19.3077528986838,2023-01-24
-99.1486148501988,19.4068264190385,2023-01-17
-99.2199262995329,19.44988591282,2023-01-24
-99.0744124401541,19.4019944031173,2023-01-24
-99.1580129799677,19.3868281526303,2023-01-18
-99.2088900800979,19.331443031301,2023-01-24
-99.1573699397609,19.5025954823454,2023-01-24
-99.1625976599581,19.4339844031704,2023-01-24
-99.1513860204015,19.4871384355397,2023-01-24
-99.2040607597577,19.5019525265083,2023-01-24
-99.0944780400973,19.3914165901928,2023-01-24
-99.1622949196608,19.4290380998052,2023-01-24
-99.2067144100971,19.4404086836621,2022-12-08
-99.1877482798293,19.4041220193377,2023-01-24
-99.1820203398157,19.3408027594809,2023-01-24
-99.1324787704426,19.408435367295,2023-01-24
-99.1714594495243,19.469660996353,2023-01-24
-99.1590998303226,19.3516493256876,2023-01-22
-99.1251169096439,19.293993068043,2023-01-24
-99.2161847904111,19.3529858467824,2023-01-22
-99.165724890359,19.4262604708197,2023-01-22
-99.1547682900652,19.5319369311374,2023-01-24
-99.0991513397379,19.4753460633671,2023-01-23
-99.1848117095356,19.4093220614506,2023-01-24
-99.2071276897502,19.4384245184585,2023-01-24
-99.2000573899492,19.4385119503953,2023-01-24
-99.1797155098133,19.3078097741987,2023-01-24
-99.0962947898849,19.4787231719027,2023-01-24
-99.0963350201135,19.478742128643,2023-01-24
-99.1540789599785,19.4437728527333,2023-01-23
-99.1553556899214,19.402885090511,2023-01-24
-99.2119256997143,19.2985175374133,2023-01-24
-99.1918940796505,19.4735266178636,2023-01-24
-99.1968119096909,19.3371535925137,2023-01-07
-99.1657801004534,19.3689496029005,2023-01-24
-99.16343584956,19.3705423134802,2023-01-21
-99.2086297298168,19.5049865806169,2023-01-24
-99.1720584801704,19.3873463122905,2023-01-23
-99.1583852496928,19.4417713311962,2023-01-23
-99.1213399196691,19.4746165185051,2023-01-23
-99.1152633704273,19.471952278105,2023-01-25
-99.1891023496654,19.4727528070076,2023-01-23
-99.1630098201883,19.3771618140508,2023-01-25
-99.1830360900483,19.3607405938528,2023-01-20
-99.1652423095651,19.3449240091703,2023-01-25
-99.1655239496965,19.4200479496009,2022-12-04
-99.0757282802583,19.3746303056617,2023-01-23
-99.1560754197257,19.2506749840712,2023-01-23
-99.099439680303,19.4224991324607,2023-01-22
-99.1647921998698,19.4717306704392,2023-01-25
-99.0519811195982,19.3966840821527,2023-01-25
-99.155380100175,19.3282142959253,2023-01-19
-99.1533754200125,19.4453091891958,2023-01-25
-99.1671741798746,19.3668143879276,2023-01-25
-99.0610443098922,19.3051872683793,2023-01-25
-98.9970139402419,19.3388676708759,2022-09-22
-99.1220278995746,19.4721952067124,2023-01-25
-99.1735312296547,19.2576891237214,2023-01-22
-99.1640944596483,19.3081655115691,2023-01-25
-99.1928122897085,19.4595518404222,2023-01-24
-99.0811951602778,19.3815580175246,2023-01-25
-99.1587235199929,19.3151406538228,2023-01-25
-99.1131234598651,19.3208003981947,2023-01-25
-99.2575389102117,19.2952163163834,2023-01-25
-99.1324714397108,19.4084311522365,2023-01-25
-99.1554656604453,19.4028888825079,2023-01-25
-99.1428009397166,19.3640441655272,2023-01-25
-99.1375941003185,19.4427369617042,2023-01-12
-99.202950639541,19.5016712735504,2023-01-25
-99.1289743796595,19.4822809961682,2023-01-25
-99.1871680298226,19.381338443623,2023-01-23
-99.1902722401702,19.302692141839,2023-01-25
-99.121943410465,19.361879331074,2023-01-23
-99.121943410465,19.361879331074,2023-01-23
-99.2118068004181,19.298447852856,2023-01-25
-99.1902069695623,19.3027066605777,2023-01-25
-99.1674672103171,19.419252562824,2023-01-25
-99.1587433198229,19.4452654678954,2023-01-23
-99.1408020299583,19.4555333938881,2023-01-25
-99.0590961098148,19.3489624441035,2023-01-22
-99.1145217403327,19.5005428905695,2023-01-21
-99.1440622499157,19.4446054309294,2023-01-09
-99.1814321295743,19.3469918081191,2023-01-25
-99.1787713800024,19.3922552984893,2022-12-16
-99.0806655297156,19.311940088081,2023-01-25
-99.2260678899775,19.3491426820792,2023-01-25
-99.1638556996679,19.3865317387692,2023-01-26
-99.2201042198318,19.447617253547,2023-01-26
-99.1748436402178,19.46893732743,2023-01-25
-99.0976342897458,19.3922879162155,2023-01-26
-99.1303575004421,19.417657455845,2023-01-26
-99.1903276702619,19.4357060209041,2023-01-23
-99.1728242497128,19.4098204234727,2023-01-03
-99.1994646203597,19.3726893155069,2023-01-26
-99.1904523996248,19.342342596033,2023-01-25
-99.1077786700032,19.4262175525197,2023-01-26
-99.191475119604,19.3447738526607,2023-01-26
-99.1095596602437,19.3380314660894,2023-01-24
-99.1317862300259,19.2955302260577,2023-01-20
-99.1318029102904,19.2955358985295,2023-01-22
-99.1643473501803,19.2681565870942,2022-01-19
-99.1630294897515,19.3771236861941,2023-01-26
-99.1039537296435,19.3560386709725,2022-12-26
-99.0934250499086,19.4884606211975,2023-01-25
-99.2655160104137,19.3168073500749,2023-01-24
-99.1653279201635,19.4275922524948,2023-01-03
-99.1533302703778,19.3310611923701,2023-01-26
-99.214706160268,19.4189455489123,2023-01-05
-99.2221002299935,19.3220429294911,2023-01-23
-99.1655277498842,19.4275049785955,2023-01-25
-99.1813220502916,19.3429430396598,2023-01-25
-99.2046318699028,19.3801457977335,2023-01-25
-99.1219147998438,19.4721560161823,2023-01-26
-99.2045259497642,19.5021501589043,2023-01-21
-99.1640862801032,19.3081950801076,2023-01-26
-99.1382079295902,19.433817712816,2023-01-26
-99.0933322897506,19.4408784853837,2023-01-26
-99.0226265798338,19.3602142359182,2023-01-26
-99.1757257295889,19.3051284090105,2023-01-26
-99.1219300000249,19.4722344127397,2022-12-28
-99.0997722698218,19.5091365423677,2023-01-12
-99.1249555298471,19.2942666496525,2023-01-26
-99.1300919697086,19.4177308208694,2023-01-26
-99.1554361599881,19.4028559940254,2023-01-26
-99.1537517303141,19.4735354676176,2023-01-26
-99.0830499900043,19.3820109974645,2023-01-26
-99.1308550504164,19.3479206641769,2023-01-24
-99.1303194896471,19.4865800819603,2023-01-26
-99.1656858801927,19.5228249058083,2023-01-27
-99.0901518596334,19.3932871106211,2023-01-26
-99.1255670801015,19.2921502540042,2023-01-25
-99.0789386597097,19.3825056590595,2023-01-27
-99.0418039297159,19.3841779365291,2022-01-25
-99.187815790417,19.4020007260516,2023-01-26
-99.1217180004294,19.390692869188,2023-01-22
-99.1323879401888,19.320755848588,2023-01-27
-99.1788116097639,19.3747970803966,2023-01-26
-99.1246497598706,19.3020343930465,2022-12-14
-99.1553932399796,19.4028193123233,2023-01-19
-99.1324925402052,19.4084659032107,2023-01-27
-99.2198458296722,19.4502298664138,2023-01-26
-99.1518630102257,19.4809709898231,2022-02-25
-99.1671882597358,19.366763314282,2023-01-27
-99.2743429498406,19.3626879896226,2023-01-27
-99.1641257996086,19.3081714118935,2023-01-27
-99.1554522501634,19.4027805643041,2023-01-27
-99.1370554297825,19.4275948554883,2023-01-26
-99.1555005304606,19.3658338388037,2023-01-27
-99.0993408900884,19.4166038461582,2023-01-26
-99.1332475802976,19.4939330074049,2022-01-25
-99.175811109651,19.2839097098408,2023-01-27
-99.1533091701467,19.4452903935447,2023-01-02
-99.1889900098723,19.3505491071279,2023-01-24
-99.2788222395452,19.3732398356235,2023-01-27
-99.2046546902264,19.5023625399166,2023-01-26
-99.1630116098608,19.4290292519326,2023-01-27
-99.1352394804272,19.431128441707,2023-01-27
-99.086015219722,19.4465072683883,2023-01-27
-99.1902431795716,19.3027039568288,2022-01-27
-99.1364360598403,19.4324760833808,2023-01-27
-99.1933290699574,19.4961061181523,2023-01-27
-99.1324590098689,19.4083721298838,2023-01-27
-99.0375059001023,19.3315206965526,2023-01-26
-99.1657733903665,19.368991352268505,2023-01-09
-99.1224128000777,19.3805751203846,2023-01-24
-99.1701587996303,19.4700052558573,2023-01-27
-99.1244995603236,19.3171705995834,2023-01-27
-99.2089408204606,19.3312040898693,2023-01-28
-99.1184872104105,19.4849672356222,2023-01-28
-99.157318619771,19.3259231057121,2023-01-28
-99.175949650024,19.4683234000439,2023-01-27
-99.189484080341,19.4726426336236,2023-01-27
-99.0200607795481,19.2574689929945,2023-01-27
-99.2228293404426,19.3760940288705,2023-01-28
-99.1581344203833,19.4430581613105,2023-01-28
-99.1629271195807,19.3497741708982,2023-01-28
-99.1696276799513,19.4188817933652,2023-01-28
